arrival_id,date,mandi_id,crop_name,variety,arrival_quantity,unit,farmer_count
ARR0016714,4/27/2026,MANDI048,paddy,Premium,29927,Kgs,64
ARR0021521,5/14/2026,14,गन्ना,Hybrid,237.12,Qtl,NA
ARR0003005,4/18/2026,MANDI037,Makki,Local,36692,Kgs,9
ARR0006961,19.02.2026,MANDI009,Kapas,Pusa-1121,33864,KGS,NA
ARR0004091,20.05.2026,mandi_018,Rice,,39925,KGS,131
ARR0016315,6/2/2026,M031,मक्का,Premium,23123,Kilo,NA
ARR0018707,7/18/2026,MANDI050,गेहूं,Pusa-1121,"26,999.0 KG",,74
ARR0023052,6/20/2026,MANDI-010,Ganna,Premium,274.82,Q,NA
ARR0023394,31.03.2026,MANDI043,मक्का,Local,16457,KG,NA
ARR0020582,16.03.2026,mandi041,Sugarcane,Premium,437.15,qtl,68
ARR0019934,6/24/2026,mandi052,Makka,Premium,20.396,T,99
ARR0009651,24/08/2026,mandi_026,Cotton,Hybrid,35.61,tonnes,80
ARR0008364,20/01/2026,MANDI042,Gehun,,43533,kg,76
ARR0020588,5/20/2026,mandi017,cotton,Pusa-1121,82.18,Q,89
ARR0024881,8/31/2026,M021,Makki,Local,80.25 qtl,,57
ARR0012419,9-Apr-26,mandi_033,Kanak,HD-2967,24.4 qtl,,123
ARR0013351,24/03/2026,MANDI014,Wheat,Pusa-1121,100.51,Quintals,101
ARR0024456,3/7/2026,MANDI034,Sugarcane,Hybrid,23406,kg,139
ARR0022570,8-Apr-26,21,paddy,PBW-343,35.974,T,139
ARR0018024,26-Feb-26,mandi_015,सरसों,Pusa-1121,202.23,Q,66
ARR0009131,8/10/2026,MANDI-022,Corn,HD-2967,64.29,Q,61
ARR0000061,12/2/2026,MANDI040,paddy,Pusa-1121,24.102,T,109
ARR0001241,19-Jan-26,MANDI025,धान,HD-2967,424.8,Q,33
ARR0022145,18-Aug-26,MANDI052,सरसों,,"31,508.0 KG",,NA
ARR0005137,5-Jun-26,MANDI014,Maize,Hybrid,175.19 qtl,,116
ARR0002344,28/08/2026,MANDI002,Kapas,,21796,Kgs,84
ARR0015049,3/21/2026,MANDI-003,Makka,Hybrid,42.387,T,70
ARR0002121,7/5/2026,MANDI042,Wheat,HD-2967,209.32,Q,145
ARR0001525,8/13/2026,mandi042,Dhaan,Hybrid,19627,KG,123
ARR0007618,1/3/2026,mandi_017,Makki,PBW-343,33.77 qtl,,133
ARR0000154,26/04/2026,MANDI017,Sarson,Hybrid,36236,KGS,33
ARR0014537,28.08.2026,MANDI024,Kanak,,223.63 qtl,,111
ARR0000482,7/7/2026,mandi_049,Sugarcane,Premium,-272.3,KG,92
ARR0006123,5/15/2026,MANDI003,Chawal,,9.139,Tonnes,19
ARR0012653,14/05/2026,mandi_027,GEHUN,PBW-343,111.65,Q,NA
ARR0024059,20/06/2026,M055,मक्का,,-120.2,Qtl,NA
ARR0023486,27-Feb-26,MANDI-011,Sarso,HD-2967,36568,kg,NA
ARR0012113,6/9/2026,mandi_051,Ganna,,23.23,Q,54
ARR0015851,8/31/2026,mandi_013,Sarso,PBW-343,19443,Kilo,145
ARR0001763,3-May-26,MANDI034,Rice,Pusa-1121,46225,KG,NA
ARR0015827,23/02/2026,MANDI057,Sarson,PBW-343,1497,Kgs,129
ARR0015508,1/19/2026,mandi014,Corn,Local,290.17,Quintals,NA
ARR0008943,7-Sep-26,MANDI017,corn,Hybrid,316.78,qtl,7
ARR0007716,26.07.2026,mandi050,गन्ना,Pusa-1121,24.594,MT,NA
ARR0021793,26-Jun-26,MANDI040,Dhaan,,457.72,Q,32
ARR0023864,01.09.2026,MANDI037,मक्का,PBW-343,1063,KG,143
ARR0022597,7/18/2026,M033,कपास,PBW-343,45.292,T,NA
ARR0004854,25/04/2026,MANDI025,Rice,,190.5,quintal,36
ARR0002712,1/7/2026,mandi_003,Mustard,Premium,19922,Kgs,143
ARR0023151,21.01.2026,MANDI056,Mustard,Premium,310.7,quintal,16
ARR0020535,25-Apr-26,M003,wheat,,12442,KGS,6
ARR0017718,4/2/2026,13,cotton,,21.768,T,93
ARR0011047,28-Jan-26,MANDI-054,Corn,HD-2967,259.82 qtl,,113
ARR0006820,24.03.2026,MANDI010,Wheat,Hybrid,3796,KGS,140
ARR0024064,2/13/2026,MANDI057,चावल,,135.38,Qtl,110
ARR0021800,9/7/2026,MANDI038,GEHUN,Pusa-1121,14616,KG,39
ARR0020235,4/27/2026,mandi_037,Basmati,Local,"28,722.000000000004 KG",,60
ARR0020509,2/28/2026,MANDI044,Ganne,Premium,-214.18,KG,124
ARR0013082,30-Jun-26,mandi_013,Kapas,HD-2967,37250,Kgs,42
ARR0021875,14/08/2026,M036,Mustard,Local,47.776,T,33
ARR0011556,8/6/2026,MANDI-010,cotton,Local,111.68,qtl,105
ARR0021173,2/1/2026,mandi_037,Mustard,Pusa-1121,5471,Kgs,32
ARR0019251,1/27/2026,MANDI057,Cotton,Hybrid,12.98,Quintals,103
ARR0017771,8/1/2026,39,Kapas,Premium,9184,Kilo,10
ARR0005942,1/22/2026,M051,cotton,PBW-343,423.13,quintal,38
ARR0003068,24/08/2026,mandi041,Paddy,Hybrid,236.71,qtl,61
ARR0024544,16.08.2026,MANDI013,corn,,8791,KGS,54
ARR0003630,27/07/2026,mandi_009,चावल,HD-2967,"13,494.0 KG",,NA
ARR0014093,5/18/2026,mandi_018,गेहूं,,439.14,qtl,50
ARR0024028,20/01/2026,mandi047,Kanak,,"24,447.0 KG",,43
ARR0003029,17.06.2026,MANDI036,गन्ना,Premium,78.39,qtl,35
ARR0002970,5/9/2026,MANDI020,धान,,33.422,Tonnes,51
ARR0011665,21/08/2026,MANDI026,Kapas,PBW-343,47.163,tonnes,26
ARR0008647,9/8/2026,mandi_012,Makki,HD-2967,43868,Kilo,101
ARR0015157,2/15/2026,mandi_046,Makki,Local,"49,163.0 KG",,109
,7/12/2026,MANDI004,mustard,Pusa-1121,33.606,Tonnes,18
ARR0024607,15-May-26,mandi009,Maize,Local,2.014,MT,91
ARR0004264,14/01/2026,M018,Wheat,HD-2967,42.142,MT,67
ARR0017030,19-Jul-26,MANDI-026,Sarson,,24410,Kilo,117
ARR0015647,1/1/2026,MANDI-052,Kanak,,"22,676.0 KG",,NA
ARR0007993,3/14/2026,MANDI031,Ganna,Hybrid,11673,KG,34
ARR0018459,26-Aug-26,mandi041,GEHUN,Premium,25525,Kilo,148
ARR0016726,8/27/2026,MANDI020,Kanak,Pusa-1121,"11,988.0 KG",,18
ARR0008042,6/18/2026,MANDI048,गन्ना,,177.33,Qtl,114
ARR0015989,6/7/2026,mandi_055,wheat,PBW-343,"25,895.0 KG",,127
ARR0001623,2/18/2026,MANDI-047,Gehun,Premium,8.768,T,149
ARR0012876,12.02.2026,M002,Chawal,Local,23472,Kilo,127
ARR0023526,5/15/2026,M031,WHEAT,PBW-343,36.253,tonnes,53
ARR0022181,6/28/2026,mandi006,mustard,Premium,17.09,Qtl,NA
ARR0007185,17-Feb-26,mandi046,सरसों,Pusa-1121,47.881,Tonnes,122
ARR0005476,7/2/2026,MANDI051,Narma,,12116,KG,70
ARR0023366,16-Apr-26,MANDI006,मक्का,PBW-343,294.6,Quintals,103
ARR0016459,3/18/2026,M026,Sarso,Local,"6,827.0 KG",,83
ARR0008997,20.05.2026,MANDI031,Makka,Local,18877,KG,40
ARR0011373,4/24/2026,MANDI049,WHEAT,,492.0 qtl,,83
ARR0008634,25.04.2026,MANDI043,sugarcane,Premium,98.21,quintal,56
ARR0023194,1/4/2026,MANDI022,Ganna,HD-2967,20782,Kilo,106
ARR0018436,4/14/2026,33,Sarson,HD-2967,49.514,MT,13
ARR0018926,16-May-26,MANDI004,wheat,Local,16.615,Tonnes,NA
ARR0017686,1/10/2026,mandi052,Sugarcane,,"18,843.0 KG",,NA
ARR0022262,18/05/2026,mandi_001,Chawal,PBW-343,156.76 qtl,,101
ARR0023753,16.06.2026,mandi_001,cotton,Premium,29.377,MT,NA
ARR0001305,7/3/2026,mandi_021,Ganna,,4199,Kgs,104
ARR0008429,21-Apr-26,mandi_051,Rice,Premium,121.37,Qtl,69
ARR0004034,4/1/2026,MANDI016,Sarso,PBW-343,32.652,Tonnes,105
ARR0002600,4/3/2026,MANDI017,sugarcane,,"38,600.0 KG",,119
ARR0012809,07.06.2026,mandi036,corn,Pusa-1121,-414.34,KG,NA
ARR0002574,7/13/2026,MANDI056,गन्ना,PBW-343,30.68,tonnes,20
ARR0003187,1-Feb-26,MANDI052,कपास,HD-2967,-213.15,KG,8
ARR0019153,3/21/2026,MANDI031,मक्का,Local,247.06,qtl,73
ARR0004832,7/7/2026,mandi_019,mustard,Pusa-1121,9539,kg,11
ARR0020608,23/02/2026,19,Dhaan,Premium,48182,KGS,5
ARR0016087,10/3/2026,mandi002,Sugarcane,HD-2967,39056,kg,69
ARR0002107,7/18/2026,MANDI001,Kanak,HD-2967,14421,kg,88
ARR0019064,2/3/2026,mandi043,गेहूं,HD-2967,"5,299.0 KG",,NA
ARR0015518,09.02.2026,mandi015,mustard,PBW-343,476.27,quintal,7
ARR0012881,27/08/2026,MANDI-012,Kanak,Pusa-1121,342.62 qtl,,106
,8/5/2026,MANDI-016,Wheat,Hybrid,47.946,tonnes,27
ARR0016805,15-Feb-26,MANDI-032,Sugarcane,Pusa-1121,22645,Kgs,NA
ARR0024368,15/04/2026,M007,मक्का,Hybrid,13.085,Tonnes,11
ARR0022371,6/23/2026,MANDI051,paddy,Premium,"45,410.0 KG",,41
ARR0007084,1/28/2026,MANDI-024,corn,PBW-343,"44,482.0 KG",,108
ARR0013193,04.09.2026,mandi021,Cotton,Pusa-1121,254.86 qtl,,136
ARR0001280,6/16/2026,mandi_055,मक्का,Hybrid,"32,695.0 KG",,70
ARR0013222,19/04/2026,MANDI054,Kapas,HD-2967,208.86 qtl,,64
ARR0000805,2/7/2026,MANDI-035,Narma,HD-2967,44929,Kilo,14
ARR0014597,08.01.2026,MANDI016,धान,HD-2967,46562,Kgs,146
ARR0017940,29/06/2026,mandi_036,corn,,190.17,Q,115
ARR0020876,29.07.2026,MANDI-024,GEHUN,Premium,56.83,Qtl,137
ARR0011383,4/1/2026,mandi_047,wheat,PBW-343,221.63,Qtl,7
ARR0004567,21-Feb-26,MANDI004,सरसों,PBW-343,"19,164.0 KG",,29
ARR0021252,29/03/2026,MANDI035,mustard,Hybrid,29.22,qtl,133
ARR0015359,5/28/2026,mandi_013,cotton,,"28,883.0 KG",,NA
ARR0004842,7/30/2026,mandi_030,सरसों,Hybrid,30149,kg,82
ARR0019979,4/23/2026,mandi_010,corn,HD-2967,126.77 qtl,,107
ARR0022420,12.04.2026,MANDI029,Sarson,Premium,276.59,Quintals,117
ARR0023237,2/28/2026,MANDI052,wheat,Hybrid,498.18,quintal,128
ARR0010113,4/14/2026,MANDI-032,कपास,Local,179.81,Q,140
ARR0008706,5/24/2026,MANDI051,Cotton,,172.79,Qtl,122
ARR0020562,3/29/2026,mandi_034,Sarson,Premium,3607,Kilo,121
ARR0017693,7/26/2026,MANDI042,Kapas,Pusa-1121,387.09 qtl,,87
ARR0013860,8/3/2026,MANDI007,Makka,Pusa-1121,16.879,Tonnes,54
ARR0009107,28/05/2026,MANDI047,paddy,Hybrid,47.317,MT,112
ARR0003453,17/03/2026,M002,WHEAT,HD-2967,-305.36,Qtl,15
ARR0020080,6/5/2026,MANDI-003,mustard,HD-2967,39.099,MT,102
ARR0020627,8/1/2026,mandi028,गन्ना,HD-2967,38647,KG,29
ARR0002199,28/06/2026,MANDI025,corn,HD-2967,267.02,Q,148
ARR0016033,7/30/2026,MANDI-002,corn,Local,-340.05,Qtl,8
ARR0004426,4/7/2026,mandi_035,Gehun,PBW-343,250.67 qtl,,64
ARR0006151,5/30/2026,30,गन्ना,Premium,41299,Kgs,18
ARR0014290,4/13/2026,M048,Cotton,PBW-343,429.54,Q,50
ARR0017328,7/17/2026,MANDI046,Ganne,Pusa-1121,213.54,Qtl,127
ARR0000823,7-Jan-26,MANDI-044,Makka,Premium,"25,602.0 KG",,143
ARR0015071,4/18/2026,mandi_008,Sarson,HD-2967,302.48,qtl,137
ARR0021390,2/19/2026,M053,Basmati,Local,9475,Kgs,112
ARR0022997,6/1/2026,MANDI017,सरसों,HD-2967,"22,389.0 KG",,46
ARR0008357,4/12/2026,MANDI017,Ganna,HD-2967,240.07,Q,115
ARR0022004,10/4/2026,mandi_050,Cotton,Hybrid,135.35,Quintals,141
ARR0020932,24.01.2026,MANDI-013,mustard,Premium,39.261,MT,NA
ARR0012176,9/9/2026,MANDI001,Gehun,Local,36558,KGS,126
ARR0018923,2/1/2026,MANDI025,mustard,Premium,"29,138.0 KG",,72
ARR0015150,2/16/2026,mandi_028,paddy,PBW-343,346.58,Qtl,119
ARR0009504,13-Feb-26,MANDI056,Ganna,Hybrid,101.08,Q,145
ARR0021592,24-Jul-26,MANDI002,Corn,HD-2967,"5,574.0 KG",,46
ARR0003542,23/06/2026,mandi020,sugarcane,Pusa-1121,6.722,MT,111
ARR0024473,28.08.2026,MANDI047,WHEAT,PBW-343,43683,KG,64
ARR0013576,2/12/2026,MANDI029,Wheat,Pusa-1121,394.83,quintal,143
ARR0003055,04.09.2026,mandi025,Kapas,Hybrid,354.8,qtl,97
ARR0020060,28/06/2026,MANDI-034,Gehun,HD-2967,"10,343.0 KG",,49
ARR0024161,6/4/2026,MANDI-015,सरसों,Premium,84.84,qtl,112
ARR0007219,2/9/2026,MANDI-010,cotton,Local,432.95,quintal,132
,8/21/2026,MANDI050,Makka,Pusa-1121,"41,548.0 KG",,143
ARR0003301,1/24/2026,mandi051,Makka,Pusa-1121,194.74 qtl,,131
ARR0019695,3/31/2026,M041,Makki,PBW-343,45.842,Tonnes,124
ARR0023606,21-Aug-26,M056,GEHUN,PBW-343,18202,Kgs,53
ARR0008520,1/16/2026,mandi027,गन्ना,Pusa-1121,256,quintal,NA
,13-Jan-26,MANDI-030,Makka,Hybrid,16675,kg,64
ARR0010683,8/25/2026,mandi_029,Kapas,Pusa-1121,24091,kg,93
ARR0014296,18/01/2026,MANDI007,cotton,Hybrid,117.49 qtl,,76
ARR0022339,1/26/2026,mandi_019,Cotton,Pusa-1121,204.42,Q,NA
ARR0010999,8-Jun-26,MANDI017,GEHUN,HD-2967,10133,Kilo,106
ARR0012601,6/9/2026,mandi_032,Cotton,HD-2967,-139.98,Qtl,34
ARR0017217,12/8/2026,M054,Narma,Premium,347.92,Quintals,134
ARR0011272,3-Feb-26,MANDI001,Chawal,Hybrid,49301,kg,NA
ARR0002389,20-Jul-26,MANDI028,गन्ना,HD-2967,34.17,Q,89
ARR0019847,6/5/2026,mandi_052,मक्का,,457.44,Qtl,19
ARR0007644,09.04.2026,mandi_004,Gehun,Pusa-1121,391.75,Qtl,134
ARR0016439,2/6/2026,mandi_016,Wheat,,44780,KGS,46
ARR0014423,6/17/2026,MANDI-035,Cotton,Local,341.1,Qtl,70
ARR0019836,25-Jan-26,mandi025,Sarson,HD-2967,45170,KGS,129
ARR0022690,4/24/2026,MANDI018,WHEAT,,37838,KG,135
ARR0010094,21/07/2026,39,Cotton,PBW-343,20304,Kgs,145
ARR0001482,8/28/2026,MANDI-008,Paddy,Premium,35.245,MT,71
ARR0004874,21.04.2026,mandi_019,Corn,Premium,"45,697.0 KG",,117
ARR0013088,7/8/2026,20,कपास,Hybrid,22967,kg,130
ARR0016003,5-Mar-26,mandi_054,mustard,Premium,"27,770.0 KG",,50
ARR0008039,6/14/2026,mandi_028,Maize,HD-2967,378.03 qtl,,123
ARR0012343,01.06.2026,MANDI049,sugarcane,Hybrid,26933,KGS,117
ARR0019720,3/13/2026,mandi_009,Sugarcane,HD-2967,"2,025.0 KG",,114
ARR0022401,15.06.2026,mandi035,कपास,Local,14284,KGS,39
ARR0021311,6/23/2026,mandi_034,Rice,,441.23 qtl,,NA
ARR0005798,8/14/2026,M041,Cotton,Local,40.067,MT,123
ARR0011486,6/4/2026,MANDI019,Corn,,45662,kg,143
ARR0005233,28.02.2026,mandi035,Rice,Local,89.15,Q,NA
ARR0021468,9/1/2026,mandi_013,Kapas,Local,113.55,Quintals,103
ARR0006646,3/23/2026,MANDI038,Mustard,Hybrid,36.889,MT,77
ARR0015535,19-May-26,MANDI033,Maize,PBW-343,22.342,T,22
ARR0005491,4/8/2026,MANDI015,Wheat,Local,"37,849.0 KG",,NA
ARR0000769,5/22/2026,MANDI035,Makki,PBW-343,6.465,tonnes,65
ARR0018450,8/19/2026,MANDI021,cotton,Hybrid,47032,kg,58
ARR0023571,5-Apr-26,mandi031,Rice,Hybrid,"44,354.0 KG",,109
ARR0007312,7/29/2026,MANDI046,sugarcane,Hybrid,42392,KGS,144
ARR0011728,26-Jun-26,MANDI020,paddy,PBW-343,12117,KGS,134
ARR0020909,1/20/2026,mandi_003,Mustard,Hybrid,378.43 qtl,,131
ARR0002718,8/9/2026,MANDI038,Mustard,Hybrid,270.63,Q,52
ARR0002080,8/4/2026,mandi_008,Sarson,Hybrid,53.25,qtl,24
ARR0000952,8/12/2026,mandi025,cotton,PBW-343,152.71,quintal,9
ARR0002483,29/05/2026,MANDI-008,Chawal,Premium,21398,KGS,8
ARR0009182,4/2/2026,MANDI033,Makka,Premium,182.6,Q,33
ARR0001760,04.07.2026,M015,Kanak,Premium,23285,KGS,38
ARR0009985,26.02.2026,MANDI-021,Ganna,Local,"46,799.0 KG",,135
ARR0020807,12.08.2026,MANDI048,cotton,Pusa-1121,398.92,Qtl,70
ARR0023089,2/25/2026,MANDI008,Maize,Premium,23.981,tonnes,78
ARR0009917,2/5/2026,16,Corn,Local,42.829,tonnes,22
ARR0021567,6/15/2026,MANDI-045,mustard,Premium,38.082,MT,119
ARR0020086,20-May-26,MANDI-027,धान,Local,20.795,T,75
ARR0004244,8/12/2026,MANDI017,Rice,PBW-343,385.41,Quintals,29
ARR0017073,3-Jan-26,mandi040,गन्ना,HD-2967,17.96,Qtl,54
ARR0019817,5/23/2026,MANDI-053,Corn,,42123,KGS,46
ARR0013396,8/20/2026,mandi_006,सरसों,Hybrid,36.168,MT,139
ARR0004945,9/7/2026,MANDI044,Sarso,HD-2967,"43,344.0 KG",,NA
ARR0017351,25/01/2026,M012,कपास,Local,-178.19,Qtl,NA
ARR0005589,1/8/2026,MANDI041,Narma,Premium,356.97,quintal,30
ARR0016242,2/19/2026,MANDI020,cotton,Premium,188.69,Qtl,127
ARR0010396,3/20/2026,MANDI056,cotton,,42438,Kgs,83
ARR0019098,4/5/2026,MANDI029,Kanak,Pusa-1121,16.602,Tonnes,50
ARR0004758,8/21/2026,MANDI-017,Gehun,Hybrid,317.81,quintal,49
ARR0004381,14/06/2026,M048,Makka,Pusa-1121,"4,068.0 KG",,33
ARR0022705,26-Jan-26,MANDI031,WHEAT,PBW-343,20414,KGS,95
ARR0013473,12-Feb-26,MANDI013,Sarso,Premium,47.869,T,47
ARR0022360,14/02/2026,MANDI-029,गन्ना,PBW-343,"47,808.0 KG",,73
ARR0019957,1/9/2026,MANDI023,wheat,HD-2967,76.09,Qtl,119
ARR0012998,25.06.2026,MANDI001,Sugarcane,PBW-343,20.37,Quintals,64
ARR0005300,1/8/2026,MANDI048,WHEAT,,393.1,Qtl,74
ARR0001991,25/01/2026,mandi027,wheat,Hybrid,47958,KG,110
ARR0012313,10.01.2026,MANDI-021,Maize,PBW-343,159.27,quintal,NA
ARR0012952,08.05.2026,mandi_036,cotton,Hybrid,265.91,Quintals,42
ARR0017590,9/9/2026,M002,corn,PBW-343,26874,Kilo,120
ARR0013491,12.06.2026,MANDI051,कपास,Premium,-30.42,KG,143
ARR0004972,8/28/2026,MANDI014,Ganna,Premium,29273,Kgs,87
ARR0005628,9/1/2026,M005,Sarson,,15706,Kgs,NA
ARR0013227,4/27/2026,mandi007,Chawal,Hybrid,34024,Kilo,32
ARR0006784,08.03.2026,MANDI031,wheat,HD-2967,42963,Kgs,94
ARR0003601,6/29/2026,MANDI043,धान,Pusa-1121,"41,295.0 KG",,35
ARR0022875,15/01/2026,2,GEHUN,Hybrid,242.01,quintal,109
ARR0012245,6/30/2026,MANDI030,चावल,HD-2967,455.77,Q,21
ARR0008071,03.02.2026,MANDI-009,गेहूं,Local,42.272,MT,51
ARR0008578,6/4/2026,M037,cotton,PBW-343,24489,KGS,109
ARR0007974,23-May-26,MANDI041,Sarso,Local,"8,915.0 KG",,38
ARR0010315,1/30/2026,14,कपास,Pusa-1121,35.719,MT,87
ARR0001626,10/4/2026,MANDI029,Makki,Pusa-1121,2618,Kgs,74
ARR0016921,03.01.2026,MANDI041,कपास,HD-2967,49990,KGS,81
ARR0007971,11-Jan-26,MANDI054,गन्ना,Hybrid,210.1 qtl,,NA
ARR0013225,4/28/2026,mandi017,Corn,,371.47 qtl,,15
ARR0004213,16/02/2026,mandi_056,सरसों,,"24,718.0 KG",,15
ARR0006457,19-Jul-26,MANDI-014,मक्का,Local,358.43,Qtl,83
ARR0019892,26-Mar-26,MANDI009,चावल,HD-2967,5.596,tonnes,37
ARR0009525,02.05.2026,mandi_030,corn,HD-2967,4633,KG,32
ARR0023497,3/7/2026,M051,Maize,PBW-343,452.17,Quintals,63
ARR0011695,4/18/2026,MANDI023,Gehun,Premium,109.25,quintal,109
ARR0002709,1/14/2026,mandi_053,mustard,,228.43,qtl,141
ARR0021416,1/8/2026,MANDI013,Kanak,Local,179.33,Qtl,51
ARR0006515,24/08/2026,MANDI-047,Ganna,PBW-343,"3,915.0 KG",,NA
ARR0004663,12-Feb-26,MANDI-012,Chawal,Premium,37.035,tonnes,86
ARR0020406,4/7/2026,MANDI031,सरसों,Local,166.45,Quintals,101
ARR0001855,30-Aug-26,MANDI031,WHEAT,PBW-343,229.8 qtl,,85
ARR0003073,18/04/2026,MANDI015,Corn,Pusa-1121,102.9,qtl,112
ARR0019257,23.03.2026,MANDI-031,Ganna,,"11,821.0 KG",,69
ARR0019415,24.06.2026,MANDI-004,mustard,,36.638,tonnes,18
ARR0014756,28.05.2026,MANDI-010,गन्ना,Hybrid,404.07,quintal,131
ARR0001646,01.03.2026,MANDI002,Rice,Hybrid,14.57,Quintals,NA
ARR0003418,6/7/2026,mandi_052,Ganna,HD-2967,315.26,quintal,134
ARR0003477,25.01.2026,MANDI038,wheat,,"33,619.0 KG",,19
ARR0005743,6/6/2026,MANDI-053,sugarcane,PBW-343,68.28 qtl,,NA
ARR0011054,8/5/2026,M037,Mustard,Premium,20.405,T,145
ARR0001793,7/3/2026,17,Wheat,,33.457,tonnes,133
ARR0013719,07.07.2026,mandi023,Sarson,PBW-343,229.16,Quintals,145
ARR0015115,17.03.2026,MANDI-007,Gehun,Local,41275,kg,NA
ARR0003798,8/12/2026,MANDI041,Cotton,Premium,-250.69,KG,31
ARR0003369,1-Jun-26,MANDI047,Mustard,HD-2967,463.53 qtl,,19
,3/2/2026,33,Makki,Pusa-1121,"32,533.0 KG",,141
ARR0007197,9/6/2026,MANDI048,Sarso,PBW-343,107.71,quintal,103
ARR0023809,3-May-26,MANDI030,Dhaan,HD-2967,-268.92,KG,12
ARR0021494,5/4/2026,MANDI054,Sugarcane,,20971,Kgs,101
ARR0022409,3/5/2026,MANDI051,Makki,PBW-343,39020,KGS,142
ARR0011642,22.07.2026,MANDI-018,Ganne,,26973,kg,74
ARR0008796,28-Jul-26,MANDI026,Kapas,PBW-343,4933,kg,38
ARR0024859,23-Jun-26,MANDI021,Wheat,HD-2967,468.91,Qtl,NA
ARR0000127,4/21/2026,MANDI054,Gehun,Local,42511,Kgs,54
ARR0005960,05.07.2026,mandi_034,Makka,,33341,Kilo,64
ARR0020261,24/05/2026,mandi027,Basmati,,5467,kg,108
ARR0013636,5/18/2026,MANDI022,Mustard,Premium,198.31,quintal,112
ARR0015344,26/03/2026,M037,cotton,Local,16.465,Tonnes,18
ARR0004452,19.08.2026,MANDI-052,चावल,HD-2967,"27,637.0 KG",,18
ARR0007148,31/05/2026,mandi008,Wheat,Local,406.7,Quintals,125
ARR0019916,1/23/2026,mandi_032,paddy,,36712,KGS,64
ARR0000828,03.01.2026,mandi057,धान,Local,258.7,Quintals,111
ARR0024175,2/20/2026,MANDI003,corn,Hybrid,8056,KG,150
ARR0015880,3/2/2026,M021,Sarson,Premium,-248.9,KG,82
ARR0017369,2/15/2026,MANDI018,Kapas,Premium,170,Qtl,43
ARR0011474,24.08.2026,MANDI015,Dhaan,HD-2967,68.18,Qtl,103
ARR0007784,4/14/2026,MANDI003,Makka,Hybrid,114.76,Q,131
ARR0010381,3/29/2026,mandi005,Ganna,HD-2967,49508,kg,26
ARR0016799,11.07.2026,MANDI053,Cotton,PBW-343,10078,kg,32
ARR0002444,9/5/2026,MANDI-009,Mustard,Premium,38.337,MT,10
ARR0010542,8/13/2026,mandi_046,Gehun,HD-2967,288.08,qtl,51
ARR0016730,12/4/2026,MANDI046,Basmati,Hybrid,16148,KGS,90
ARR0000815,5/13/2026,MANDI045,Narma,Hybrid,11.419,Tonnes,86
ARR0022551,24.03.2026,MANDI042,Cotton,Local,33343,Kgs,13
ARR0013000,1/16/2026,mandi038,Maize,PBW-343,18677,KG,138
ARR0011398,7-May-26,MANDI-030,गेहूं,Hybrid,25.396,tonnes,113
ARR0024568,4/6/2026,MANDI-024,Dhaan,PBW-343,12.941,T,10
ARR0005054,10/8/2026,MANDI017,Ganna,Hybrid,398.4,quintal,90
ARR0014154,8/28/2026,MANDI040,Sugarcane,,112.41,quintal,136
ARR0012299,14/07/2026,M047,धान,Hybrid,130.52,qtl,NA
ARR0005780,11-Mar-26,MANDI-047,Sugarcane,Hybrid,46.139,MT,140
ARR0002117,14.08.2026,MANDI002,धान,Local,121.18,Quintals,124
ARR0000794,5/21/2026,MANDI001,Dhaan,Premium,497.01,Q,40
ARR0010148,4/21/2026,mandi052,सरसों,Local,8859,kg,78
ARR0006899,8/8/2026,MANDI013,Cotton,PBW-343,"29,445.999999999996 KG",,59
ARR0002675,9/3/2026,MANDI040,Maize,Hybrid,14760,Kilo,27
ARR0016479,3/15/2026,MANDI025,सरसों,Premium,473.16,Qtl,134
ARR0015771,3/9/2026,MANDI046,Rice,,15.042,MT,36
ARR0020610,8/24/2026,mandi054,sugarcane,HD-2967,11681,kg,76
ARR0003757,28/08/2026,mandi006,Kapas,Hybrid,36226,KGS,40
ARR0002892,8/18/2026,MANDI-055,Narma,Premium,30722,kg,12
ARR0018756,26.05.2026,MANDI-048,मक्का,HD-2967,90.54,Q,92
ARR0014383,07.01.2026,MANDI045,Makki,PBW-343,19.33 qtl,,119
ARR0020104,9/9/2026,mandi_052,Kapas,Hybrid,307.24,Quintals,72
ARR0003229,26-Aug-26,MANDI043,cotton,Local,27956,Kgs,109
,5/3/2026,MANDI027,cotton,Local,3229,KG,NA
ARR0006360,4/9/2026,MANDI046,mustard,Pusa-1121,43111,KGS,91
ARR0024731,3-Jan-26,MANDI045,WHEAT,Local,218.62,Quintals,41
ARR0023711,25-May-26,MANDI010,corn,PBW-343,197.11,qtl,NA
ARR0022413,3/4/2026,33,Mustard,Pusa-1121,29.171,tonnes,99
ARR0013430,07.06.2026,MANDI022,Basmati,Local,221.63 qtl,,NA
ARR0011105,3/16/2026,M041,Kapas,Local,"38,259.0 KG",,NA
ARR0018250,11/5/2026,MANDI047,गन्ना,,"21,263.0 KG",,81
ARR0013947,1/1/2026,mandi_004,Ganna,PBW-343,428.33,Q,145
ARR0004613,9/8/2026,MANDI009,Makki,HD-2967,19.91,T,58
ARR0019030,1/18/2026,MANDI024,Sarso,HD-2967,-276.09,Qtl,133
ARR0002244,4/13/2026,MANDI046,कपास,Premium,37.399,Tonnes,137
ARR0005374,3/4/2026,M030,Kanak,Premium,6849,Kgs,5
