Arrival_ID,Date,Mandi_ID,Crop_Name,Variety,Arrival_Quantity_Quintals,Arrival_Quantity_Mt,Arrival_Quantity_Kg,Reported_Quantity,Reported_Unit,Farmer_Count,Is_Arrival_ID_Imputed,Is_Quantity_Negative_Flag
ARR0022180,29/06/2026,MANDI045,Sugarcane,Premium,278.93,27.893,27893.0,27.893,Metric Tonne,93,False,False
ARR0001881,18/08/2026,MANDI045,Wheat,Premium,419.26,41.926,41926.0,419.26,Quintal,110,False,False
ARR0010569,01/04/2026,MANDI045,Sugarcane,Local,52.13,5.213,5213.0,52.13,Quintal,13,False,False
ARR_IMP00182,01/05/2026,MANDI045,Sugarcane,Premium,125.88,12.588,12588.0,12588.0,Kilogram,88,True,False
ARR0005325,07/02/2026,MANDI045,Cotton,Hybrid,147.27,14.727,14727.0,14.727,Metric Tonne,142,False,False
ARR0019508,16/04/2026,MANDI045,Wheat,Premium,352.77,35.277,35277.0,352.77,Quintal,,False,False
ARR0015944,01/07/2026,MANDI045,Maize,Local,195.58,19.558,19558.0,195.58,Quintal,,False,False
ARR0019247,13/06/2026,MANDI045,Mustard,Pusa-1121,3.4922,0.3492,349.22,349.22,Kilogram,83,False,True
ARR0002650,05/07/2026,MANDI045,Maize,Local,53.38,5.338,5338.0,53.38,Quintal,,False,False
ARR0004434,21/03/2026,MANDI045,Sugarcane,Local,180.64,18.064,18064.0,180.64,Quintal,146,False,False
ARR0007139,05/02/2026,MANDI045,Sugarcane,HD-2967,172.18,17.218,17218.0,17218.0,Kilogram,74,False,False
ARR0001084,26/05/2026,MANDI045,Sugarcane,PBW-343,436.49,43.649,43649.0,43.649,Metric Tonne,,False,False
ARR0015154,03/10/2026,MANDI045,Cotton,Pusa-1121,444.01,44.401,44401.0,44401.0,Kilogram,145,False,False
ARR0000783,05/01/2026,MANDI045,Wheat,,195.16,19.516,19516.0,195.16,Quintal,,False,False
ARR0000992,26/08/2026,MANDI045,Cotton,Premium,458.15,45.815,45815.0,45.815,Metric Tonne,51,False,False
ARR0004449,15/08/2026,MANDI045,Sugarcane,PBW-343,445.51,44.551,44551.0,44551.0,Kilogram,97,False,False
ARR0015821,23/01/2026,MANDI045,Paddy,Premium,417.33,41.733,41733.0,41.733,Metric Tonne,148,False,False
ARR0006029,28/01/2026,MANDI045,Wheat,,46.94,4.694,4694.0,4694.0,Kilogram,71,False,False
ARR0001011,12/06/2026,MANDI045,Maize,Premium,166.51,16.651,16651.0,16651.0,Kilogram,141,False,False
ARR0020810,24/07/2026,MANDI045,Mustard,Local,416.0,41.6,41600.0,41600.0,Kilogram,127,False,False
ARR0022116,30/01/2026,MANDI045,Cotton,Premium,32.16,3.216,3216.0,32.16,Quintal,20,False,True
ARR0008390,28/02/2026,MANDI045,Sugarcane,Hybrid,213.99,21.399,21399.0,21399.0,Kilogram,,False,False
ARR0007946,13/04/2026,MANDI045,Mustard,Local,316.78,31.678,31678.0,31.678,Metric Tonne,,False,False
ARR_IMP00013,02/02/2026,MANDI045,Sugarcane,Pusa-1121,176.34,17.634,17634.0,17.634,Metric Tonne,143,True,False
ARR0015691,15/04/2026,MANDI045,Rice,HD-2967,496.43,49.643,49643.0,49.643,Metric Tonne,7,False,False
ARR0007727,24/08/2026,MANDI045,Paddy,Local,301.19,30.119,30119.0,301.19,Quintal,,False,False
ARR0021754,01/06/2026,MANDI045,Mustard,Pusa-1121,414.72,41.472,41472.0,414.72,Quintal,10,False,False
ARR0010175,05/09/2026,MANDI045,Mustard,Premium,216.02,21.602,21602.0,21602.0,Kilogram,58,False,False
ARR0002555,11/08/2026,MANDI045,Mustard,Pusa-1121,244.79,24.479,24479.0,24479.0,Kilogram,17,False,False
ARR0006243,17/08/2026,MANDI045,Wheat,Local,2.0827,0.2083,208.27,208.27,Kilogram,70,False,True
ARR0000815,13/05/2026,MANDI045,Cotton,Hybrid,114.19,11.419,11419.0,11.419,Metric Tonne,86,False,False
ARR0008406,17/01/2026,MANDI045,Rice,PBW-343,41.38,4.138,4138.0,41.38,Quintal,100,False,False
ARR0008962,09/08/2026,MANDI045,Mustard,,399.09,39.909,39909.0,39909.0,Kilogram,6,False,False
ARR0023871,17/08/2026,MANDI045,Paddy,Local,424.12,42.412,42412.0,42412.0,Kilogram,113,False,False
ARR0022007,12/03/2026,MANDI045,Maize,,144.99,14.499,14499.0,144.99,Quintal,94,False,False
ARR0005226,16/02/2026,MANDI045,Rice,,40.53,4.053,4053.0,4.053,Metric Tonne,95,False,False
ARR0017057,19/08/2026,MANDI045,Cotton,Hybrid,239.55,23.955,23955.0,23955.0,Kilogram,129,False,False
ARR0005781,29/01/2026,MANDI045,Maize,PBW-343,450.76,45.076,45076.0,45076.0,Kilogram,15,False,False
ARR0023298,09/05/2026,MANDI045,Paddy,Local,4.543,0.4543,454.3,454.3,Kilogram,139,False,True
ARR0013617,08/08/2026,MANDI045,Mustard,,319.19,31.919,31919.0,31919.0,Kilogram,54,False,False
ARR0003015,01/01/2026,MANDI045,Wheat,Local,241.31,24.131,24131.0,241.31,Quintal,76,False,False
ARR0024365,18/01/2026,MANDI045,Maize,Hybrid,462.11,46.211,46211.0,46211.0,Kilogram,55,False,False
ARR0021594,06/07/2026,MANDI045,Paddy,HD-2967,150.35,15.035,15035.0,15.035,Metric Tonne,35,False,False
ARR0005427,05/07/2026,MANDI045,Maize,Local,497.85,49.785,49785.0,497.85,Quintal,111,False,False
ARR0019816,04/01/2026,MANDI045,Paddy,Hybrid,104.52,10.452,10452.0,104.52,Quintal,,False,False
ARR0023207,15/01/2026,MANDI045,Mustard,Pusa-1121,143.47,14.347,14347.0,143.47,Quintal,16,False,False
ARR0015124,19/04/2026,MANDI045,Basmati Rice,Hybrid,232.57,23.257,23257.0,23257.0,Kilogram,67,False,False
ARR0007348,15/07/2026,MANDI045,Cotton,Hybrid,15.45,1.545,1545.0,15.45,Quintal,149,False,True
ARR0000336,21/05/2026,MANDI045,Mustard,HD-2967,410.31,41.031,41031.0,41.031,Metric Tonne,46,False,False
ARR0023166,24/05/2026,MANDI045,Cotton,Hybrid,498.65,49.865,49865.0,49865.0,Kilogram,99,False,False
ARR0012789,16/04/2026,MANDI045,Mustard,PBW-343,386.77,38.677,38677.0,38.677,Metric Tonne,118,False,False
ARR0002662,06/06/2026,MANDI045,Cotton,Local,204.63,20.463,20463.0,20.463,Metric Tonne,86,False,False
ARR0010605,01/04/2026,MANDI045,Maize,,376.23,37.623,37623.0,376.23,Quintal,39,False,False
ARR0017980,18/01/2026,MANDI045,Sugarcane,HD-2967,168.48,16.848,16848.0,16848.0,Kilogram,38,False,False
ARR0020832,04/07/2026,MANDI045,Wheat,Premium,376.3,37.63,37630.0,37630.0,Kilogram,,False,False
ARR0010946,18/04/2026,MANDI045,Wheat,HD-2967,149.05,14.905,14905.0,149.05,Quintal,18,False,False
ARR0016618,22/04/2026,MANDI045,Maize,HD-2967,219.88,21.988,21988.0,219.88,Quintal,48,False,False
ARR0008260,12/05/2026,MANDI045,Paddy,,223.06,22.306,22306.0,22306.0,Kilogram,,False,False
ARR0012634,30/07/2026,MANDI045,Mustard,Premium,452.89,45.289,45289.0,452.89,Quintal,99,False,False
ARR0007875,11/07/2026,MANDI045,Maize,PBW-343,371.94,37.194,37194.0,371.94,Quintal,54,False,False
ARR0010726,09/09/2026,MANDI045,Paddy,Hybrid,285.65,28.565,28565.0,285.65,Quintal,70,False,False
ARR0013040,24/01/2026,MANDI045,Mustard,Pusa-1121,443.53,44.353,44353.0,44.353,Metric Tonne,78,False,False
ARR0003876,09/07/2026,MANDI045,Wheat,Hybrid,418.39,41.839,41839.0,418.39,Quintal,128,False,False
ARR0003860,05/04/2026,MANDI045,Cotton,,264.03,26.403,26403.0,264.03,Quintal,138,False,False
ARR0006404,04/07/2026,MANDI045,Wheat,Premium,1.1986,0.1199,119.86,119.86,Kilogram,,False,True
ARR0012955,19/06/2026,MANDI045,Mustard,Local,357.96,35.796,35796.0,357.96,Quintal,86,False,False
ARR0021478,05/08/2026,MANDI045,Maize,Local,439.89,43.989,43989.0,439.89,Quintal,96,False,False
ARR0008062,21/03/2026,MANDI045,Sugarcane,PBW-343,478.42,47.842,47842.0,47842.0,Kilogram,91,False,False
ARR0011420,11/08/2026,MANDI045,Wheat,,411.12,41.112,41112.0,41112.0,Kilogram,39,False,False
ARR0013603,22/06/2026,MANDI045,Mustard,Local,115.59,11.559,11559.0,11559.0,Kilogram,133,False,False
ARR0013559,19/01/2026,MANDI045,Cotton,HD-2967,343.06,34.306,34306.0,343.06,Quintal,13,False,True
ARR0018104,19/07/2026,MANDI045,Cotton,Local,442.28,44.228,44228.0,442.28,Quintal,57,False,False
ARR0015916,22/05/2026,MANDI045,Cotton,Premium,29.7,2.97,2970.0,29.7,Quintal,119,False,False
ARR0014172,19/03/2026,MANDI045,Sugarcane,Local,318.5,31.85,31850.0,318.5,Quintal,,False,False
ARR0003820,09/01/2026,MANDI045,Mustard,Premium,347.04,34.704,34704.0,347.04,Quintal,12,False,False
ARR0000718,10/01/2026,MANDI045,Wheat,PBW-343,435.81,43.581,43581.0,435.81,Quintal,53,False,False
ARR0019843,21/01/2026,MANDI045,Sugarcane,Local,173.04,17.304,17304.0,17304.0,Kilogram,,False,False
ARR0018518,29/07/2026,MANDI045,Sugarcane,Premium,414.1,41.41,41410.0,41.41,Metric Tonne,60,False,False
ARR0024400,06/08/2026,MANDI045,Paddy,Premium,29.95,2.995,2995.0,29.95,Quintal,148,False,False
ARR0002720,30/03/2026,MANDI045,Sugarcane,,136.01,13.601,13601.0,13601.0,Kilogram,111,False,False
ARR0000632,27/07/2026,MANDI045,Maize,Premium,206.88,20.688,20688.0,206.88,Quintal,28,False,False
ARR0019090,25/07/2026,MANDI045,Rice,PBW-343,414.85,41.485,41485.0,414.85,Quintal,143,False,False
ARR0020925,10/07/2026,MANDI045,Cotton,Pusa-1121,377.29,37.729,37729.0,37729.0,Kilogram,23,False,False
ARR0011712,18/04/2026,MANDI045,Cotton,Local,379.18,37.918,37918.0,37.918,Metric Tonne,117,False,False
ARR_IMP00101,11/03/2026,MANDI045,Paddy,Hybrid,219.53,21.953,21953.0,219.53,Quintal,66,True,False
ARR0018509,24/05/2026,MANDI045,Wheat,Premium,482.99,48.299,48299.0,48.299,Metric Tonne,,False,False
ARR0020407,24/04/2026,MANDI045,Sugarcane,Pusa-1121,31.23,3.123,3123.0,3123.0,Kilogram,,False,False
ARR0019382,23/02/2026,MANDI045,Cotton,Pusa-1121,142.04,14.204,14204.0,142.04,Quintal,52,False,False
ARR0020979,06/09/2026,MANDI045,Wheat,Premium,24.93,2.493,2493.0,2493.0,Kilogram,98,False,False
ARR0008367,10/08/2026,MANDI045,Cotton,,274.07,27.407,27407.0,27407.0,Kilogram,129,False,False
ARR0005382,22/05/2026,MANDI045,Wheat,Hybrid,397.14,39.714,39714.0,39.714,Metric Tonne,128,False,False
ARR0006351,13/07/2026,MANDI045,Sugarcane,Pusa-1121,59.07,5.907,5907.0,5907.0,Kilogram,74,False,False
ARR0006578,06/08/2026,MANDI045,Basmati Rice,Hybrid,330.74,33.074,33074.0,33074.0,Kilogram,134,False,False
ARR0024250,05/07/2026,MANDI045,Mustard,,325.43,32.543,32543.0,32543.0,Kilogram,38,False,False
ARR0021974,14/08/2026,MANDI045,Cotton,Pusa-1121,315.13,31.513,31513.0,315.13,Quintal,15,False,False
ARR0011582,25/04/2026,MANDI045,Paddy,Local,97.08,9.708,9708.0,9708.0,Kilogram,,False,False
ARR0016188,10/06/2026,MANDI045,Sugarcane,Pusa-1121,241.21,24.121,24121.0,24121.0,Kilogram,88,False,False
ARR0003739,28/06/2026,MANDI045,Mustard,Hybrid,421.07,42.107,42107.0,421.07,Quintal,9,False,False
ARR0018894,13/02/2026,MANDI045,Mustard,HD-2967,276.32,27.632,27632.0,27632.0,Kilogram,95,False,False
ARR0016384,26/07/2026,MANDI045,Sugarcane,PBW-343,355.71,35.571,35571.0,355.71,Quintal,16,False,False
ARR0006778,06/06/2026,MANDI045,Paddy,Local,284.72,28.472,28472.0,284.72,Quintal,92,False,False
ARR0000253,31/08/2026,MANDI045,Cotton,Premium,107.84,10.784,10784.0,107.84,Quintal,125,False,False
ARR0006393,10/02/2026,MANDI045,Mustard,,124.39,12.439,12439.0,124.39,Quintal,55,False,False
ARR0004253,08/04/2026,MANDI045,Wheat,Hybrid,223.13,22.313,22313.0,223.13,Quintal,95,False,False
ARR0016460,07/01/2026,MANDI045,Paddy,Hybrid,2.0273,0.2027,202.73,202.73,Kilogram,123,False,True
ARR0021297,24/07/2026,MANDI045,Maize,Premium,204.61,20.461,20461.0,204.61,Quintal,49,False,False
ARR0023524,29/03/2026,MANDI045,Wheat,,365.48,36.548,36548.0,365.48,Quintal,95,False,False
ARR0015430,19/04/2026,MANDI045,Sugarcane,Local,284.69,28.469,28469.0,28.469,Metric Tonne,137,False,False
ARR0011958,01/08/2026,MANDI045,Cotton,PBW-343,431.28,43.128,43128.0,43128.0,Kilogram,11,False,False
ARR0004892,01/06/2026,MANDI045,Mustard,PBW-343,293.39,29.339,29339.0,29339.0,Kilogram,33,False,False
ARR0010125,01/01/2026,MANDI045,Sugarcane,Pusa-1121,163.72,16.372,16372.0,16372.0,Kilogram,24,False,False
ARR0003443,24/06/2026,MANDI045,Wheat,Pusa-1121,177.36,17.736,17736.0,17736.0,Kilogram,29,False,False
ARR0021567,15/06/2026,MANDI045,Mustard,Premium,380.82,38.082,38082.0,38.082,Metric Tonne,119,False,False
ARR0024828,18/06/2026,MANDI045,Wheat,PBW-343,447.23,44.723,44723.0,44723.0,Kilogram,,False,False
ARR0020579,03/09/2026,MANDI045,Sugarcane,Local,472.15,47.215,47215.0,472.15,Quintal,135,False,False
ARR0016573,27/08/2026,MANDI045,Paddy,Pusa-1121,108.69,10.869,10869.0,10869.0,Kilogram,7,False,False
ARR0014517,22/03/2026,MANDI045,Sugarcane,Local,228.34,22.834,22834.0,228.34,Quintal,60,False,False
ARR0012607,06/04/2026,MANDI045,Sugarcane,,0.327,0.0327,32.7,32.7,Kilogram,128,False,True
ARR0002951,11/01/2026,MANDI045,Cotton,,253.96,25.396,25396.0,25396.0,Kilogram,7,False,False
ARR0002893,21/07/2026,MANDI045,Mustard,,410.14,41.014,41014.0,41.014,Metric Tonne,43,False,False
ARR0024789,13/07/2026,MANDI045,Wheat,Premium,107.31,10.731,10731.0,107.31,Quintal,59,False,False
ARR0002494,06/04/2026,MANDI045,Wheat,Local,356.93,35.693,35693.0,35693.0,Kilogram,,False,False
ARR0005554,22/08/2026,MANDI045,Rice,Premium,234.64,23.464,23464.0,23.464,Metric Tonne,143,False,False
ARR0006345,26/05/2026,MANDI045,Cotton,HD-2967,125.43,12.543,12543.0,12.543,Metric Tonne,138,False,False
ARR0021578,26/08/2026,MANDI045,Paddy,HD-2967,327.7,32.77,32770.0,327.7,Quintal,148,False,False
ARR0015391,23/02/2026,MANDI045,Maize,Pusa-1121,342.35,34.235,34235.0,34.235,Metric Tonne,72,False,False
ARR0007598,01/03/2026,MANDI045,Cotton,Pusa-1121,144.84,14.484,14484.0,14484.0,Kilogram,14,False,False
ARR0011159,05/10/2026,MANDI045,Sugarcane,PBW-343,69.87,6.987,6987.0,69.87,Quintal,84,False,False
ARR0006365,30/03/2026,MANDI045,Wheat,Hybrid,197.56,19.756,19756.0,19.756,Metric Tonne,,False,False
ARR0010658,23/05/2026,MANDI045,Maize,,318.32,31.832,31832.0,318.32,Quintal,101,False,False
ARR0022276,20/08/2026,MANDI045,Maize,PBW-343,232.75,23.275,23275.0,23.275,Metric Tonne,30,False,False
ARR0001705,18/02/2026,MANDI045,Wheat,HD-2967,172.57,17.257,17257.0,172.57,Quintal,78,False,False
ARR0022445,26/08/2026,MANDI045,Cotton,Pusa-1121,95.06,9.506,9506.0,95.06,Quintal,,False,False
ARR0003932,28/07/2026,MANDI045,Wheat,Pusa-1121,472.91,47.291,47291.0,472.91,Quintal,25,False,False
ARR0014019,17/01/2026,MANDI045,Cotton,Hybrid,225.82,22.582,22582.0,225.82,Quintal,88,False,False
ARR_IMP00223,31/07/2026,MANDI045,Cotton,Hybrid,265.8,26.58,26580.0,26.58,Metric Tonne,69,True,False
ARR0008593,07/08/2026,MANDI045,Paddy,Hybrid,18.35,1.835,1835.0,18.35,Quintal,19,False,False
ARR0023623,02/07/2026,MANDI045,Sugarcane,Premium,438.23,43.823,43823.0,43.823,Metric Tonne,23,False,False
ARR0020207,21/03/2026,MANDI045,Sugarcane,Premium,305.29,30.529,30529.0,30529.0,Kilogram,20,False,False
ARR0001169,21/08/2026,MANDI045,Wheat,HD-2967,154.85,15.485,15485.0,154.85,Quintal,7,False,False
ARR0002594,21/06/2026,MANDI045,Cotton,Local,231.98,23.198,23198.0,231.98,Quintal,,False,False
ARR0003691,22/06/2026,MANDI045,Cotton,HD-2967,340.62,34.062,34062.0,340.62,Quintal,145,False,False
ARR0024201,09/09/2026,MANDI045,Cotton,Hybrid,467.22,46.722,46722.0,46.722,Metric Tonne,22,False,False
ARR0006996,10/02/2026,MANDI045,Maize,Premium,307.88,30.788,30788.0,307.88,Quintal,,False,True
ARR0014766,15/04/2026,MANDI045,Maize,Local,343.61,34.361,34361.0,343.61,Quintal,75,False,False
ARR0016586,26/05/2026,MANDI045,Maize,,293.84,29.384,29384.0,29383.999999999996,Kilogram,,False,False
ARR0021972,04/09/2026,MANDI045,Wheat,PBW-343,333.23,33.323,33323.0,33.323,Metric Tonne,,False,False
ARR0002124,03/01/2026,MANDI045,Maize,,104.36,10.436,10436.0,104.36,Quintal,43,False,False
ARR0021042,18/07/2026,MANDI045,Cotton,PBW-343,481.66,48.166,48166.0,481.66,Quintal,87,False,False
ARR0018469,14/01/2026,MANDI045,Rice,Pusa-1121,91.7,9.17,9170.0,9170.0,Kilogram,35,False,False
ARR0008837,28/07/2026,MANDI045,Cotton,Pusa-1121,217.94,21.794,21794.0,217.94,Quintal,122,False,False
ARR0013002,19/06/2026,MANDI045,Wheat,Hybrid,39.46,3.946,3946.0,3946.0,Kilogram,112,False,False
ARR0017605,29/01/2026,MANDI045,Rice,PBW-343,479.88,47.988,47988.0,479.88,Quintal,99,False,False
ARR0008080,01/08/2026,MANDI045,Maize,,185.07,18.507,18507.0,18507.0,Kilogram,130,False,False
ARR0007485,11/02/2026,MANDI045,Cotton,PBW-343,109.08,10.908,10908.0,10908.0,Kilogram,65,False,False
ARR0001486,10/01/2026,MANDI045,Mustard,Premium,329.15,32.915,32915.0,32915.0,Kilogram,101,False,False
ARR0020244,19/06/2026,MANDI045,Maize,Pusa-1121,30.29,3.029,3029.0,3029.0,Kilogram,76,False,False
ARR0005222,14/02/2026,MANDI045,Sugarcane,Local,288.88,28.888,28888.0,288.88,Quintal,27,False,False
ARR0001875,08/04/2026,MANDI045,Maize,Local,0.9823,0.0982,98.23,98.23,Kilogram,117,False,True
ARR0011153,14/02/2026,MANDI045,Cotton,Local,253.86,25.386,25386.0,253.86,Quintal,144,False,False
ARR0015597,02/09/2026,MANDI045,Maize,Hybrid,456.58,45.658,45658.0,45658.0,Kilogram,146,False,False
ARR0002775,20/05/2026,MANDI045,Rice,HD-2967,60.33,6.033,6033.0,60.33,Quintal,26,False,False
ARR0006219,04/09/2026,MANDI045,Maize,Pusa-1121,199.83,19.983,19983.0,19983.0,Kilogram,41,False,False
ARR0024584,05/05/2026,MANDI045,Sugarcane,HD-2967,443.47,44.347,44347.0,443.47,Quintal,62,False,False
ARR0006998,31/05/2026,MANDI045,Maize,Pusa-1121,217.93,21.793,21793.0,217.93,Quintal,147,False,True
ARR0016310,13/08/2026,MANDI045,Cotton,,264.5,26.45,26450.0,264.5,Quintal,49,False,False
ARR0019343,04/07/2026,MANDI045,Wheat,HD-2967,23.67,2.367,2367.0,23.67,Quintal,,False,False
ARR0023579,30/06/2026,MANDI045,Basmati Rice,Pusa-1121,442.74,44.274,44274.0,44274.0,Kilogram,,False,False
ARR_IMP00310,26/05/2026,MANDI045,Cotton,,341.03,34.103,34103.0,341.03,Quintal,80,True,False
ARR0002602,27/04/2026,MANDI045,Mustard,Premium,32.75,3.275,3275.0,3275.0,Kilogram,13,False,False
ARR0008154,26/02/2026,MANDI045,Mustard,HD-2967,109.73,10.973,10973.0,10973.0,Kilogram,130,False,False
ARR0002441,21/01/2026,MANDI045,Wheat,Local,361.74,36.174,36174.0,361.74,Quintal,34,False,False
ARR0008515,15/06/2026,MANDI045,Cotton,PBW-343,325.27,32.527,32527.0,32527.0,Kilogram,51,False,False
ARR0018548,18/04/2026,MANDI045,Cotton,PBW-343,418.88,41.888,41888.0,418.88,Quintal,,False,False
ARR0018036,19/05/2026,MANDI045,Maize,Hybrid,33.8,3.38,3380.0,3.38,Metric Tonne,115,False,False
ARR0018999,21/03/2026,MANDI045,Mustard,Local,91.66,9.166,9166.0,91.66,Quintal,82,False,False
ARR0010020,21/05/2026,MANDI045,Wheat,Local,399.49,39.949,39949.0,399.49,Quintal,,False,False
ARR0020140,08/07/2026,MANDI045,Mustard,HD-2967,159.48,15.948,15948.0,159.48,Quintal,11,False,True
ARR0013691,17/06/2026,MANDI045,Maize,Local,448.83,44.883,44883.0,44883.0,Kilogram,141,False,False
ARR0012223,09/02/2026,MANDI045,Maize,Premium,404.29,40.429,40429.0,40429.0,Kilogram,,False,False
ARR0011301,01/01/2026,MANDI045,Wheat,Pusa-1121,256.05,25.605,25605.0,256.05,Quintal,44,False,False
ARR0008736,05/07/2026,MANDI045,Cotton,HD-2967,453.17,45.317,45317.0,45317.0,Kilogram,96,False,False
ARR0022117,04/09/2026,MANDI045,Sugarcane,Pusa-1121,85.76,8.576,8576.0,8576.0,Kilogram,,False,False
ARR0010950,19/01/2026,MANDI045,Wheat,Hybrid,291.26,29.126,29126.0,29.126,Metric Tonne,16,False,False
ARR0006799,19/07/2026,MANDI045,Cotton,Premium,71.53,7.153,7153.0,71.53,Quintal,,False,False
ARR0010318,27/08/2026,MANDI045,Mustard,,299.56,29.956,29956.0,299.56,Quintal,63,False,False
ARR0001929,02/08/2026,MANDI045,Wheat,,392.07,39.207,39207.0,39207.0,Kilogram,21,False,False
ARR0001372,02/09/2026,MANDI045,Wheat,,430.34,43.034,43034.0,43034.0,Kilogram,118,False,False
ARR0024750,21/08/2026,MANDI045,Wheat,,40.33,4.033,4033.0,4033.0,Kilogram,119,False,False
ARR0001292,23/08/2026,MANDI045,Wheat,Hybrid,187.64,18.764,18764.0,187.64,Quintal,25,False,False
ARR0021987,23/07/2026,MANDI045,Wheat,HD-2967,429.44,42.944,42944.0,429.44,Quintal,92,False,False
ARR0021965,25/02/2026,MANDI045,Mustard,Hybrid,40.37,4.037,4037.0,40.37,Quintal,27,False,False
ARR0019603,23/01/2026,MANDI045,Mustard,Hybrid,422.65,42.265,42265.0,42265.0,Kilogram,82,False,False
ARR0018798,26/03/2026,MANDI045,Maize,PBW-343,67.96,6.796,6796.0,67.96,Quintal,10,False,False
ARR0013064,17/05/2026,MANDI045,Mustard,Premium,316.63,31.663,31663.0,316.63,Quintal,39,False,False
ARR0001103,04/07/2026,MANDI045,Basmati Rice,PBW-343,419.51,41.951,41951.0,419.51,Quintal,104,False,False
ARR0022592,27/08/2026,MANDI045,Maize,,416.31,41.631,41631.0,416.31,Quintal,,False,False
ARR0020368,02/05/2026,MANDI045,Mustard,Local,215.54,21.554,21554.0,21554.0,Kilogram,142,False,False
ARR0015527,24/02/2026,MANDI045,Mustard,PBW-343,439.39,43.939,43939.0,43939.0,Kilogram,,False,False
ARR0020682,29/04/2026,MANDI045,Mustard,Pusa-1121,47.62,4.762,4762.0,47.62,Quintal,100,False,False
ARR0005299,18/02/2026,MANDI045,Mustard,Premium,401.59,40.159,40159.0,40159.0,Kilogram,30,False,False
ARR0016346,09/01/2026,MANDI045,Sugarcane,Hybrid,342.79,34.279,34279.0,342.79,Quintal,86,False,False
ARR0003076,22/01/2026,MANDI045,Rice,Pusa-1121,102.29,10.229,10229.0,102.29,Quintal,40,False,False
ARR0008828,02/12/2026,MANDI045,Sugarcane,Premium,73.48,7.348,7348.0,7348.0,Kilogram,139,False,False
ARR0010403,15/01/2026,MANDI045,Cotton,Premium,79.95,7.995,7995.0,7.995,Metric Tonne,53,False,False
ARR0018134,07/02/2026,MANDI045,Sugarcane,Local,460.46,46.046,46046.0,46.046,Metric Tonne,105,False,False
ARR0005010,29/03/2026,MANDI045,Rice,,273.89,27.389,27389.0,273.89,Quintal,62,False,False
ARR0011026,12/08/2026,MANDI045,Cotton,HD-2967,161.72,16.172,16172.0,16172.0,Kilogram,101,False,False
ARR0017102,22/01/2026,MANDI045,Cotton,Pusa-1121,424.79,42.479,42479.0,424.79,Quintal,126,False,False
ARR0007009,25/06/2026,MANDI045,Wheat,Hybrid,262.3,26.23,26230.0,262.3,Quintal,,False,False
ARR0000009,14/08/2026,MANDI045,Mustard,Pusa-1121,167.9,16.79,16790.0,16790.0,Kilogram,,False,False
ARR0021710,25/08/2026,MANDI045,Sugarcane,Hybrid,282.42,28.242,28242.0,28242.0,Kilogram,,False,False
ARR0008930,26/04/2026,MANDI045,Wheat,PBW-343,26.94,2.694,2694.0,2694.0,Kilogram,45,False,False
ARR0017888,17/01/2026,MANDI045,Sugarcane,Hybrid,274.64,27.464,27464.0,27464.0,Kilogram,,False,False
ARR0010198,25/06/2026,MANDI045,Sugarcane,Premium,30.8,3.08,3080.0,3.08,Metric Tonne,,False,False
ARR0022118,18/07/2026,MANDI045,Rice,Hybrid,119.49,11.949,11949.0,119.49,Quintal,109,False,False
ARR0000728,27/02/2026,MANDI045,Maize,Premium,81.48,8.148,8148.0,8.148,Metric Tonne,127,False,False
ARR0024233,01/12/2026,MANDI045,Cotton,PBW-343,177.0,17.7,17700.0,177.0,Quintal,,False,False
ARR0021372,28/07/2026,MANDI045,Wheat,PBW-343,210.04,21.004,21004.0,210.04,Quintal,128,False,False
ARR0002854,18/03/2026,MANDI045,Wheat,PBW-343,55.49,5.549,5549.0,5549.0,Kilogram,65,False,False
ARR0004008,31/08/2026,MANDI045,Cotton,,421.52,42.152,42152.0,42152.0,Kilogram,39,False,False
ARR0012693,07/02/2026,MANDI045,Cotton,Pusa-1121,37.63,3.763,3763.0,37.63,Quintal,87,False,False
ARR0024991,24/07/2026,MANDI045,Mustard,Local,440.76,44.076,44076.0,44.076,Metric Tonne,25,False,False
ARR0006073,29/08/2026,MANDI045,Rice,PBW-343,499.09,49.909,49909.0,49.909,Metric Tonne,142,False,False
ARR0019840,09/04/2026,MANDI045,Paddy,Hybrid,321.29,32.129,32129.0,32129.0,Kilogram,106,False,False
ARR0016757,16/01/2026,MANDI045,Maize,HD-2967,257.57,25.757,25757.0,25.757,Metric Tonne,,False,False
ARR0020961,20/02/2026,MANDI045,Wheat,Local,97.32,9.732,9732.0,9732.0,Kilogram,47,False,False
