sensor_id,timestamp,temperature,temp_unit,rainfall,rain_unit,humidity_percent
SEN019,2026-08-04 13:56:58 IST,17.7,c,44.5,MM,65
SEN024,2026-03-11 17:21:27 UTC,38.8,C,0.83,in,50
SEN040,,91,F,47.3,mm,50
SEN008,2026-08-19 22:20:59 UTC,36.2,�C,40.5,millimeters,79
SEN029,2026-03-29 22:01:21 IST,16.9�C,,14.8,MM,62
UNKNOWN,2026-04-05 11:39:09,29.9,C,33.3,MM,74
SEN024,2026-04-30 21:46:54 IST,24.2,C,6.6,millimeters,84
SEN042,2026-09-03 09:42:23 IST,30.8,c,25.6,MM,48
SEN023,2026-02-17 22:41:40,37.8,c,42.3,MM,95
SEN034,2026-02-19 10:39:08 IST,85.1,F,25.1,mm,40
SEN034,02-Jul-2026 17:28:12,33.8,�C,7.3,millimeters,33
SEN028,,83.7,f,-35.3,mm,89
SEN031,,33.8,C,-7.5,mm,
SEN026,2026-03-11 14:23:31 UTC,24.9�C,,26.1,millimeters,54
UNKNOWN,2026-09-05 08:50:53 IST,72.7,Fahrenheit,19.5,MM,59
SEN032,,67.8,F,13.4,millimeters,65
SEN011,2026-01-28 22:06:46 IST,38.1,Celsius,9.4,millimeters,43
SEN031,2026-08-13 06:58:59 IST,31.6�C,,8.8,mm,
SEN045,2026-06-04 18:02:38 IST,87.4,Fahrenheit,49,mm,60
SEN023,2026-06-23 20:33:27 IST,21.9,c,-31.1,mm,58
SEN034,,33.1,c,39.4,millimeters,63
SEN031,2026-06-04 09:44:16 UTC,16.3,c,1.75,inches,90
SEN016,,38.9,Celsius,1.34,inch,
SEN015,2026-01-16 15:29:11 UTC,27.4,c,18.1,millimeters,92
SEN044,2026-03-11 18:02:41 IST,82.9,�F,30.9,mm,37
SEN011,2026-01-17 00:15:03 UTC,74.3,F,-27.3,mm,55
SEN043,2026-01-15 07:31:13 IST,26.9�C,,45,millimeters,39
SEN004,2026-01-07 13:20:22 IST,17.4,c,13.7,mm,79
SEN010,2026-04-12 12:54:13 IST,30.3,C,21.9,millimeters,63
SEN039,,17.9�C,,45.1,mm,
SEN041,2026-02-20T05:00:17,23.3,�C,49.3,mm,54
SEN031,2026-02-08 20:04:57 UTC,95.7,Fahrenheit,11,millimeters,64
SEN050,2026-05-01 07:01:01 UTC,38.5,�C,15.5,MM,74
SEN001,2026-01-25 08:28:19 UTC,18,C,1.07,in,37
SEN047,01/02/2026 01:51,27.9,C,0.18,in,32
SEN016,09-01-2026 02:33 AM,68.5,F,11.7,millimeters,94
UNKNOWN,2026-04-14 07:28:34 IST,32.6,C,-14.6,mm,56
SEN035,2026-07-20 22:43:38 UTC,24.7,�C,-7.7,mm,93
SEN029,2026-01-15 23:14:44 UTC,100.6,F,0.17,in,42
SEN032,2026-05-30 14:43:19 IST,22.3,�C,NA,,34
SEN018,2026-07-31 22:38:22 UTC,93.6,Fahrenheit,39.1,MM,88
SEN012,2026-03-22 14:12:20 IST,19.4,C,0,millimeters,
SEN039,2026-01-29 02:25:28,26.4,c,36.1,millimeters,80
SEN018,2026-09-06 10:54:54 UTC,26.8,C,26.5,MM,62
SEN013,2026-06-22 18:48:16 IST,59.9,Fahrenheit,28.3,MM,
SEN026,2026-05-27 19:23:37,94.5,Fahrenheit,NA,,41
SEN040,2026-07-25 05:35:55 IST,81.1,�F,43.9,mm,43
SEN045,2026-02-01 23:28:02 UTC,61.5,�F,NA,,82
SEN024,2026-03-01 15:08:28 UTC,68.2,f,0.26,inch,54
SEN032,,65.1,Fahrenheit,1.48,in,45
SEN023,2026-03-08 14:02:44 IST,15.2,C,NA,,38
SEN023,2026-06-07 21:21:00 IST,86.7,Fahrenheit,0.9,in,48
SEN003,2026-03-29 05:31:29 IST,31.6,C,47.3,millimeters,61
SEN035,2026-04-26 20:24:26 IST,93.6,�F,41.7,millimeters,66
SEN027,06-21-2026 03:55 AM,35,Celsius,32.1,mm,43
SEN032,02/08/2026 09:35,102.7,f,34,millimeters,45
SEN040,08/08/2026,19.7,c,0.17,in,
SEN042,2026-03-06 07:04:33,65.5,F,1.78,inches,48
SEN020,01/05/2026,27.6,Celsius,44,MM,40
SEN004,2026-03-03 11:24:05 UTC,99.1,f,12.9,mm,
SEN016,2026-07-05 09:20:35 IST,27.4�C,,1.43,in,37
SEN014,24/07/2026,64.6,f,1.83,inch,67
SEN025,2026-06-21 19:00:23 IST,15.9�C,,0.46,inch,76
SEN010,26/02/2026 17:35,34.1�C,,NA,,76
SEN013,2026-03-03 11:40:25 IST,31.6,Celsius,0.3,inches,94
SEN026,2026-01-19 16:08:35 IST,89.1,Fahrenheit,1.5,millimeters,58
SEN029,2026-07-14 04:37:09 UTC,29.3,�C,1.89,in,93
SEN017,2026-01-10 01:38:20 UTC,39.9,C,1.65,in,41
SEN030,2026-01-01 15:28:31 IST,21.4,C,4.8,millimeters,
UNKNOWN,,64.9,Fahrenheit,44.2,mm,53
SEN046,2026-06-15 06:39:30 UTC,21.9,�C,-46.1,mm,34
SEN050,2026-05-17 06:31:48 UTC,37.3,c,NA,,
SEN027,2026-07-03 15:34:07 UTC,15.4,�C,0.72,inch,69
SEN040,2026-08-24 05:29:17 IST,75.7,F,4.4,MM,
SEN048,09/09/2026 11:00,35,c,29.9,MM,42
SEN006,2026-07-17 00:06:30 IST,66,�F,1.74,in,41
SEN008,2026-04-11 01:36:40 UTC,29.9�C,,-42.7,mm,44
SEN020,2026-06-04 19:52:11 UTC,72,F,49.9,MM,79
SEN048,2026-02-11 10:27:47 UTC,31.6,Celsius,39.7,MM,45
SEN048,2026-07-22 01:13:31 IST,22.2,c,NA,,
SEN020,2026-07-24 15:14:41 IST,15.6,Celsius,NA,,31
SEN022,2026-02-03 03:14:13 IST,73.6,F,1.72,in,75
SEN018,29/03/2026,18.8,C,47.8,millimeters,47
SEN029,2026-02-28 18:28:38 IST,24.1,C,47.8,mm,
SEN009,2026-05-17 09:04:25 IST,25.7,c,10.3,millimeters,94
SEN026,2026-02-11 12:32:55 UTC,38.3,c,43.7,millimeters,91
SEN024,,16.5,C,42.6,millimeters,84
SEN045,2026-06-02 06:28:31 IST,39.8,C,25.6,MM,77
SEN029,2026-03-31 22:19:42 UTC,20.4,C,0.06,inches,
SEN007,2026-01-18 04:55:07 IST,19.0�C,,48.2,millimeters,82
SEN046,2026-07-14 21:18:38 IST,88.9,�F,14.3,MM,32
SEN030,,19.7,C,8.4,millimeters,81
UNKNOWN,2026-07-30 13:21:11 UTC,35.5,C,1.4,in,90
SEN003,16-Apr-2026 16:26:23,24.6,C,25.5,millimeters,78
SEN032,2026-04-06 06:22:20 IST,75,f,6.4,MM,50
SEN023,2026-01-15 22:42:37 IST,21.3�C,,9.5,mm,58
SEN008,2026-08-17 13:24:40 UTC,36.6,c,17.5,millimeters,70
SEN047,2026-08-02 19:24:37 IST,18.7,c,0.32,in,79
SEN043,,27.1,C,NA,,56
SEN031,2026-04-26 17:02:51 UTC,24.5,�C,31.1,millimeters,90
SEN014,2026-02-01 00:54:50 UTC,17.6�C,,NA,,47
SEN045,2026-08-11 22:03:59,67.8,F,33.7,MM,42
SEN048,,38.6,C,0.13,inches,75
SEN046,26/05/2026,22,Celsius,46.5,mm,
SEN047,,37.3,�C,16.9,mm,82
SEN020,,30.9,Celsius,1.33,inches,42
SEN049,2026-07-09 18:39:27 UTC,103.1,Fahrenheit,1.56,inch,58
SEN045,2026-02-25 19:13:00 IST,18.3�C,,1.9,in,48
SEN005,2026-01-30 15:35:02 IST,39.3,C,0.93,inches,87
SEN023,2026-04-28 21:19:38 IST,81.9,Fahrenheit,1.89,inches,75
SEN039,06/07/2026,93.4,Fahrenheit,1.01,inches,71
SEN025,2026-01-31 09:40:38 UTC,18.3�C,,1.61,inch,84
SEN032,2026-01-24 08:26:44 IST,32.8�C,,NA,,56
SEN012,2026-08-25 20:35:35 IST,35.8,C,48.5,mm,77
SEN027,2026-05-17 05:37:23 UTC,23.8,c,47.9,MM,55
SEN005,2026-08-31 05:50:31 UTC,17.2�C,,1.22,inch,82
SEN044,,32.1,Celsius,31.9,MM,42
SEN048,2026-06-20 16:19:23 IST,15.6,c,21.7,MM,59
SEN002,2026-02-20 08:58:48 IST,95,Fahrenheit,40.2,MM,82
SEN001,2026-01-27 17:44:32 IST,29.5�C,,4.3,mm,56
SEN028,2026-06-27 22:21:59 IST,99.9,f,0.27,inches,48
SEN031,2026-08-21 11:50:39 IST,34.8,Celsius,-36.5,mm,
SEN034,2026-05-02 05:09:16 UTC,26.0�C,,0.15,inch,83
SEN009,2026-04-24 15:33:29 UTC,16.0�C,,19.7,millimeters,51
SEN046,,35.9,C,45.5,mm,67
SEN045,2026-08-22T02:51:03,15.3�C,,1.56,in,47
SEN020,2026-07-17 22:45:28 IST,82.9,f,-33,mm,56
SEN034,2026-06-25T16:04:36,79,F,1.15,inch,86
SEN007,2026-08-30 06:43:33 IST,37,�C,48,MM,66
SEN026,2026-01-05 01:07:48 IST,29.9,�C,0.7,inches,58
SEN005,2026-04-19 02:45:02 UTC,31.5�C,,0.07,in,30
SEN032,2026-06-04 00:30:34 IST,83.1,F,28.8,millimeters,80
SEN007,2026-01-19 17:19:59 IST,23.3,c,NA,,
SEN006,2026-01-05 23:29:00 IST,89.2,�F,49.3,millimeters,37
UNKNOWN,2026-04-30 16:55:10 IST,65.7,f,46.8,mm,38
SEN036,2026-08-14 17:51:48 IST,25,Celsius,0.96,inch,43
SEN035,2026-03-21 05:25:57 IST,33.3,c,-32.3,mm,51
SEN028,2026-05-05 15:00:02 IST,79.7,Fahrenheit,NA,,30
SEN003,2026-04-28 15:36:59 IST,86.4,�F,45.9,mm,79
SEN011,2026-03-12 04:22:22 UTC,67.5,f,13,millimeters,56
SEN014,2026-01-21 14:56:29 IST,30.7,�C,36.1,millimeters,30
SEN041,,15.8,�C,-12.2,mm,55
SEN035,2026-04-09 23:41:07 UTC,27.8,�C,1.56,inches,61
SEN007,2026-03-01 03:59:13 IST,16,C,1.9,mm,30
SEN043,2026-01-12 14:05:43 UTC,27.6,�C,1.2,mm,59
SEN015,2026-08-12 13:38:53 IST,32.3,Celsius,25.1,MM,44
SEN009,2026-02-18 22:54:45 IST,81,f,34.1,mm,56
SEN032,2026-03-15 22:40:12 IST,77,�F,-2.6,mm,86
SEN021,2026-01-04 09:58:52 UTC,26.7,Celsius,14.9,MM,70
SEN032,2026-08-01 10:19:07 UTC,95,Fahrenheit,8.3,MM,75
SEN001,2026-05-26 21:01:22 IST,25.8�C,,18.6,MM,47
SEN030,2026-05-20 00:47:18,22.0�C,,1.3,inch,58
SEN004,2026-08-20 18:02:43 IST,22.5,�C,42.7,mm,78
SEN010,2026-04-01 16:28:33 IST,100.9,F,22.3,millimeters,42
SEN050,2026-07-13 14:22:57 IST,95.4,Fahrenheit,16.4,millimeters,40
SEN047,2026-01-03 11:42:57 IST,83.7,Fahrenheit,0.1,mm,39
SEN007,2026-05-27 15:47:26 IST,22.4,�C,44.6,mm,95
UNKNOWN,2026-07-11 08:31:03,85.8,�F,24.1,millimeters,36
SEN042,2026-06-21 13:49:12 IST,30.8�C,,23.2,mm,70
SEN008,2026-03-14 01:55:24 UTC,91.6,F,1.55,inches,77
SEN009,2026-08-09 08:32:12 UTC,73.6,F,5.5,MM,69
SEN031,,101.5,�F,0.78,in,49
SEN035,2026-05-17 16:34:35 UTC,68.4,�F,0.17,inches,78
SEN045,2026-07-07 17:03:31,22.5,�C,22.8,mm,53
SEN039,08/09/2026,32.9,Celsius,1.2,in,91
SEN028,2026-03-17 22:47:59 IST,77.9,F,48.9,MM,91
SEN045,2026-04-13 07:07:46 IST,30.8,c,44.6,millimeters,32
SEN035,2026-04-03 17:12:26 IST,100,F,0.52,inch,78
SEN033,2026-01-30 11:52:47 IST,21.5,�C,36.4,MM,48
UNKNOWN,2026-08-19 20:15:45 IST,25,�C,1.33,inch,78
SEN036,2026-09-06 02:11:48 IST,78.4,f,1.91,in,85
SEN045,2026-05-13 20:10:00 UTC,66.6,f,26.6,millimeters,
SEN029,2026-07-14 03:25:16,80.2,F,-21.9,mm,
SEN037,2026-03-11 22:00:09 IST,38.2,C,NA,,88
SEN027,2026-07-19 18:46:36 UTC,21,C,3,mm,50
SEN034,06-09-2026 05:18 AM,22.2,c,28.8,mm,91
SEN034,,36.5�C,,1.24,inches,41
UNKNOWN,2026-01-13 20:15:18 UTC,22.0�C,,8.3,mm,70
SEN046,2026-08-05 14:05:53 IST,86.4,�F,40,mm,77
SEN038,,19.5,�C,35.3,millimeters,50
SEN017,2026-04-30 16:14:05 IST,63.9,F,0.38,inches,83
SEN002,2026-04-01 19:18:07 IST,73.8,f,2.4,millimeters,37
SEN005,2026-07-05 12:32:10 UTC,76.1,�F,27.8,mm,45
UNKNOWN,,17.1�C,,0.67,inches,32
SEN002,2026-02-21 02:42:48 IST,74.8,Fahrenheit,-24.2,mm,72
SEN011,2026-02-10 21:05:21 IST,22.1,c,1.27,in,60
SEN002,2026-07-25 10:24:04 IST,95.4,F,47.7,MM,
SEN030,2026-07-27 18:54:49 UTC,18.2,C,-29,mm,44
SEN025,,38,�C,27.6,mm,64
SEN036,,24.8,c,NA,,83
SEN021,2026-05-01 13:21:48 UTC,38.9,�C,0.3,MM,35
SEN045,2026-05-31 01:32:34 UTC,85.1,f,40.2,MM,32
SEN002,2026-01-14 06:56:07 UTC,20.8,Celsius,19.6,mm,74
SEN005,2026-02-19 14:42:53 IST,36.7,C,-24.4,mm,68
SEN018,2026-05-31 19:33:56 IST,26,Celsius,4.3,millimeters,50
SEN050,2026-08-24 22:33:19 IST,24,Celsius,39.5,millimeters,51
SEN010,2026-03-06 13:31:44 IST,70.9,Fahrenheit,-2,mm,31
SEN014,2026-07-05 05:27:59 IST,76.6,�F,0.31,in,57
SEN039,2026-04-16 14:09:40 UTC,71.6,Fahrenheit,-30,mm,70
SEN023,2026-03-16 22:39:40 IST,34.2,c,44.1,mm,55
SEN010,2026-03-22 07:03:00 IST,36.9,C,5.4,mm,66
SEN022,2026-04-12 09:10:42 IST,32.6,c,11.7,MM,57
SEN036,28-Jan-2026 00:48:58,37.2,�C,1.07,inch,39
SEN022,2026-04-19 11:08:52 IST,23.3,�C,0.29,inches,78
SEN012,2026-08-29 16:54:53 IST,22.7,�C,1.47,in,
SEN007,2026-07-17 17:16:19 UTC,60.6,�F,38.6,MM,35
SEN017,2026-08-25 16:14:41 IST,21.3,C,0.24,inch,56
UNKNOWN,10/02/2026,32.2,Celsius,33.5,millimeters,44
SEN028,2026-07-16 13:50:13 IST,74.5,f,NA,,42
SEN037,2026-07-17 17:38:01 IST,22.4,C,29.3,millimeters,
SEN015,2026-02-07 11:23:14 UTC,28.2,C,26,millimeters,60
SEN011,2026-08-31 00:35:43 UTC,101.7,f,16.3,millimeters,67
SEN006,2026-05-07 20:18:29 IST,23.2,c,1.9,inch,66
SEN029,2026-08-11 15:51:12 UTC,79,f,22.2,millimeters,47
SEN049,2026-01-30 04:49:20 IST,35.4�C,,25.7,millimeters,
SEN034,02-27-2026 04:26 AM,18.5,c,1.46,in,44
SEN001,12/03/2026,39.4,Celsius,34.8,mm,
SEN010,2026-02-11 18:45:57 UTC,34.6,�C,44.2,mm,81
SEN050,2026-07-30 08:20:09 IST,60.1,f,25.1,mm,69
SEN005,2026-07-07 20:59:28 UTC,89.2,F,-2.2,mm,50
SEN034,,19.9�C,,1.01,inches,
SEN012,,93.9,Fahrenheit,12.1,millimeters,71
SEN043,2026-05-16 01:16:24 IST,94.5,F,43.2,mm,51
SEN006,2026-05-02 02:00:16 UTC,17.2�C,,0.22,inch,54
SEN048,2026-02-15 13:14:07 IST,20.6,C,25.1,millimeters,58
SEN020,2026-04-07 07:55:07 IST,88.9,F,-2.1,mm,89
SEN030,2026-03-03 01:06:52 IST,74.8,f,1.01,in,
SEN004,2026-05-30 19:56:39 IST,78.6,�F,0.96,in,64
SEN047,18-Feb-2026 11:07:27,63.3,f,0.4,millimeters,
SEN008,2026-04-09 11:15:17,39.6�C,,1.78,inches,79
SEN003,2026-02-23 18:30:01 IST,30.6,�C,22.5,MM,
UNKNOWN,,93.6,F,0.49,inch,90
SEN010,2026-04-09 09:26:27 IST,25.9,C,1.88,in,68
SEN039,2026-03-16 18:04:41 IST,33.9,c,0.45,in,93
SEN030,2026-01-13 22:26:38 UTC,24.9,C,NA,,80
SEN004,2026-04-14 09:16:10 IST,25.5,�C,37.2,MM,31
SEN026,2026-05-14 01:22:52 UTC,36.1,C,20.6,MM,57
SEN015,2026-02-14 03:05:48 IST,30.4,�C,0.59,in,38
SEN011,2026-01-12 14:23:54 IST,78.3,�F,-36,mm,64
SEN026,2026-08-23 18:12:30 UTC,94.8,�F,5.1,mm,30
SEN042,2026-06-17 02:47:45 IST,84.2,�F,1.69,inch,83
SEN002,2026-08-12 02:51:29 UTC,78.4,�F,31.4,mm,92
SEN047,2026-05-02 11:44:37 IST,28.7�C,,1.86,inches,76
SEN004,2026-08-06 12:34:36 UTC,27,�C,3.4,millimeters,52
SEN003,2026-02-18 04:23:33 UTC,39.8,Celsius,23.5,mm,95
SEN011,2026-03-09 23:52:38 UTC,30,C,-19.3,mm,62
SEN003,2026-06-08 21:40:07 UTC,83.3,f,0.15,inch,73
SEN046,19/03/2026 20:53,32.8,c,-12.5,mm,38
SEN049,2026-07-08 08:10:21 UTC,68.7,�F,41,mm,36
SEN005,2026-05-18 01:27:15 UTC,35.2,�C,1.67,in,85
SEN026,2026-01-11 15:50:52 IST,21.5�C,,0.61,inches,47
SEN033,15/04/2026 04:48,77.9,f,0.97,inch,68
SEN018,2026-04-12 15:13:01,96.1,�F,1,millimeters,73
UNKNOWN,2026-08-26 12:16:17 IST,35.3,c,43.8,millimeters,71
SEN046,2026-08-13 05:31:05,17.9,Celsius,NA,,92
SEN037,2026-02-01 14:25:22 UTC,67.5,f,39,MM,39
SEN038,2026-07-09 16:37:11 IST,92.3,�F,NA,,86
SEN034,29-Jan-2026 12:24:35,89.1,f,10.4,MM,44
SEN047,07-07-2026 09:28 PM,22.5�C,,32.5,mm,63
SEN008,2026-04-07 23:34:05 IST,18.7,Celsius,1.74,inch,65
SEN030,,38.7�C,,0.7,inch,71
SEN012,2026-07-19 02:36:30 UTC,39.2,c,18.1,MM,64
SEN042,2026-05-18 09:09:29 UTC,17.6,Celsius,0.6,millimeters,38
UNKNOWN,2026-05-04 05:20:25 UTC,15.2,C,0.1,inch,33
SEN004,2026-05-01 04:34:18 IST,38,�C,1.96,inches,34
SEN024,2026-08-30T08:00:30,35.9,C,29.9,MM,61
SEN017,2026-02-04 18:55:58 UTC,34.4,c,8.5,millimeters,71
SEN029,,15.2,c,-2.3,mm,40
SEN026,2026-01-15 18:37:37 UTC,100.8,�F,-7.6,mm,35
SEN037,2026-06-23 00:04:14 IST,67.3,F,0.61,in,78
SEN006,2026-06-03 22:53:16 IST,32.1,�C,44.2,MM,62
SEN035,2026-02-13 02:40:13 UTC,64.4,F,-35.7,mm,54
SEN034,2026-06-22 04:39:49 UTC,70.3,�F,-3,mm,92
SEN050,2026-04-24 19:11:10 UTC,102.7,Fahrenheit,31.8,mm,58
SEN024,,91,Fahrenheit,1.48,inch,94
SEN033,2026-08-20T00:44:02,36.7�C,,1.56,in,78
SEN049,2026-08-09 07:55:00 IST,64.4,Fahrenheit,23,MM,57
SEN025,2026-01-11 11:24:12 IST,36.2,�C,-22.3,mm,39
SEN039,2026-02-12 01:58:46 UTC,29.9�C,,20.4,MM,91
SEN031,2026-07-03 21:03:01 UTC,18.9�C,,1.49,inches,94
SEN044,2026-04-21 18:18:35 IST,81.7,Fahrenheit,36.6,MM,35
SEN021,2026-01-19 22:22:03 IST,61.9,f,1.78,in,44
SEN011,2026-07-31 04:06:16,100.6,�F,0.37,inches,46
SEN039,2026-09-03 17:25:36 IST,67.6,Fahrenheit,NA,,69
SEN013,11-Aug-2026 23:13:43,70.9,F,1.72,in,74
SEN040,2026-03-18 04:27:53 UTC,28.3,c,44.9,MM,91
SEN037,2026-08-15 17:48:15 IST,64.4,f,47,MM,95
SEN046,2026-03-17 01:29:24 IST,25.1,Celsius,49.8,millimeters,56
SEN035,2026-01-12 06:46:37 IST,80.1,Fahrenheit,2.3,MM,92
SEN046,2026-07-20 08:04:55 IST,20.2�C,,37.4,MM,37
SEN050,2026-05-25 13:24:09 UTC,32.7,C,8.7,millimeters,40
SEN035,2026-03-06 09:18:20,18.9,Celsius,1.23,inches,94
SEN045,2026-07-04 21:40:04 IST,77.2,F,35.1,millimeters,40
SEN008,2026-09-04 09:24:02 IST,16.6,Celsius,18.8,mm,71
SEN045,03/07/2026,82.4,�F,1.83,inches,82
SEN001,2026-06-07 04:24:15 IST,16.9�C,,49.4,MM,73
SEN008,2026-04-24 10:48:12 UTC,28,�C,0.08,in,64
SEN025,,30.4,�C,1.84,inch,90
SEN042,07/09/2026 16:49,34.8�C,,0.97,inches,45
SEN011,2026-05-07 13:59:27 IST,93.4,F,-14.4,mm,88
SEN021,2026-01-07 10:40:10 IST,22.5,Celsius,20.1,MM,34
UNKNOWN,,26.3,C,24.4,MM,54
SEN002,2026-03-12 09:06:52 UTC,88.7,Fahrenheit,1.73,inches,46
SEN049,2026-01-27 05:04:37 IST,17.1�C,,0.19,inch,74
SEN036,2026-03-09 11:05:47 UTC,71.8,Fahrenheit,26,mm,88
SEN017,2026-07-22 14:27:45 UTC,71.6,f,NA,,68
UNKNOWN,2026-06-14 10:45:12 UTC,17.8,c,13,mm,76
SEN014,2026-04-16 17:39:55 IST,68.2,Fahrenheit,-9,mm,45
SEN009,2026-02-22 10:12:42 UTC,19.5,C,0.71,inch,61
SEN007,,27.1�C,,1.57,inches,
SEN009,2026-06-14 18:39:58 UTC,37.3,C,20.6,millimeters,49
SEN034,2026-07-14 13:18:03 UTC,37.7,�C,39,mm,35
SEN032,04-10-2026 12:35 PM,29.7,C,20.5,millimeters,87
SEN022,2026-04-27 00:58:45 UTC,16.3,Celsius,1.33,in,79
SEN028,2026-01-16 19:36:34 UTC,34.4,C,5.6,MM,94
SEN008,2026-08-31 16:11:01 IST,66.9,�F,18.3,MM,91
SEN033,,71.2,f,40.1,mm,30
SEN014,2026-08-20 05:56:11 UTC,26.3,c,47.8,millimeters,
SEN040,2026-02-09 20:47:35 UTC,80.8,Fahrenheit,24.6,mm,63
SEN048,2026-01-17 10:13:54 IST,38.5�C,,31.1,MM,62
SEN045,,20.6,�C,6.2,millimeters,
SEN042,2026-01-05 23:37:33 IST,34,�C,2,MM,76
SEN012,2026-02-02 23:51:49 IST,37.6,c,47.7,MM,71
SEN039,2026-06-29 10:03:23 UTC,92.3,�F,31.4,millimeters,77
SEN045,2026-05-18 16:30:44 UTC,66.7,�F,1.46,inches,79
SEN029,2026-02-22 15:06:12 UTC,38.7�C,,14.4,mm,78
SEN005,03/02/2026 07:04,86.7,Fahrenheit,45.5,millimeters,77
SEN010,2026-02-15 14:32:44 IST,92.5,f,21.5,mm,54
SEN035,2026-07-26 02:52:17 UTC,37.4,�C,31.7,millimeters,63
SEN028,2026-08-17 22:38:25 IST,39.0�C,,1.8,millimeters,55
SEN033,2026-01-28T08:47:57,25.2�C,,42,MM,70
SEN013,2026-06-24 20:29:21 UTC,32.1,c,9.4,MM,52
SEN017,2026-08-19 20:08:55 IST,25.0�C,,-5.5,mm,77
SEN040,2026-03-28 05:20:31 IST,35.6�C,,33.7,mm,40
SEN022,2026-05-06 18:34:23 UTC,23.4,Celsius,0.83,inch,
SEN025,2026-03-03 17:46:06 UTC,35,c,0.03,inches,47
SEN003,2026-03-11 13:04:37 UTC,25.1�C,,32.8,mm,71
SEN020,2026-01-16 08:08:03 UTC,73.8,f,-23.6,mm,80
SEN021,2026-04-23 03:28:24 UTC,83.1,Fahrenheit,36.2,MM,67
SEN020,2026-04-10 22:49:08 IST,16.3,Celsius,43.4,mm,76
SEN044,2026-03-30 14:00:31 IST,60.8,f,7,mm,67
SEN031,2026-07-09 17:58:23 UTC,28.7�C,,1.46,in,54
SEN017,2026-03-30 15:29:26 UTC,36.7,Celsius,30.3,millimeters,74
SEN012,2026-01-10 04:25:44 UTC,83.3,F,0.03,in,
SEN013,07-22-2026 09:52 PM,91,f,NA,,64
SEN040,2026-06-22 11:05:50 IST,66.7,F,17.1,mm,61
SEN046,2026-03-04 20:37:38 UTC,33.8,Celsius,2.7,MM,71
SEN034,2026-05-14 03:10:29 UTC,19.2�C,,12.4,mm,64
SEN007,2026-05-10 20:51:02 IST,15.1,Celsius,39.7,millimeters,71
SEN023,2026-08-01 21:09:21 UTC,82.4,Fahrenheit,1.68,inch,79
SEN022,2026-07-18 02:19:13 IST,34,C,29.9,MM,62
SEN033,05-18-2026 01:06 PM,101.1,F,38,mm,43
SEN005,2026-09-01 14:07:45 IST,101.5,Fahrenheit,0.05,in,
SEN036,2026-01-07 01:53:53 UTC,79.7,Fahrenheit,1.07,in,42
SEN044,2026-02-19 02:33:28 IST,76.6,F,22.7,MM,95
SEN022,2026-05-14 04:34:36 UTC,77.7,f,18.9,millimeters,40
SEN010,,35.3,�C,0,in,39
SEN047,2026-05-30 19:32:12 IST,18,�C,15.5,millimeters,62
SEN033,2026-04-16 11:47:33 UTC,34.7�C,,12.4,mm,70
SEN013,16/06/2026 06:56,71.8,F,NA,,41
SEN002,,15.2,c,0.43,inch,92
SEN017,,15.1,c,29.8,mm,42
SEN028,2026-04-29 00:08:09 UTC,36.4�C,,37,MM,39
SEN012,2026-06-22 10:31:57 IST,31,C,1.51,inches,83
SEN019,2026-04-15 20:51:44 UTC,25.7,C,14,millimeters,46
SEN044,,21.9,c,8.8,millimeters,63
SEN008,2026-03-15 02:25:03 UTC,33.5,c,15.5,MM,47
SEN038,2026-07-10 01:40:17 IST,101.5,f,21.2,millimeters,40
SEN021,2026-03-18 23:45:57,15.7,Celsius,1.6,millimeters,55
SEN043,2026-03-11T14:31:50,92.3,Fahrenheit,1.93,inches,48
SEN002,23/04/2026 18:46,88.2,Fahrenheit,NA,,82
SEN027,2026-06-02 18:50:21 UTC,20,�C,0.28,inch,69
SEN021,2026-06-09 16:08:39 UTC,86.9,�F,0,inches,34
SEN032,2026-07-19 06:29:47 IST,31.3,c,45.7,millimeters,49
SEN006,2026-05-26 11:16:52 UTC,28.2�C,,0.26,inch,38
SEN035,2026-06-05 18:35:50 IST,60.4,Fahrenheit,0.46,inch,42
SEN036,2026-07-25 05:30:08 IST,78.6,F,1.51,inch,53
SEN029,2026-07-06 10:27:23 IST,36,c,0.5,inch,41
SEN010,2026-07-10 04:14:41 IST,92.7,Fahrenheit,-10.2,mm,38
SEN021,2026-04-24 00:07:42 IST,29.0�C,,27.3,millimeters,89
SEN033,2026-05-04 09:52:22 IST,36,c,8.3,MM,44
SEN019,2026-08-08 04:15:57,66,Fahrenheit,45.9,millimeters,72
SEN020,2026-08-19 08:55:40 IST,61.7,F,19.2,millimeters,
SEN015,2026-07-11 22:28:30 UTC,102.9,�F,0.37,inch,57
SEN045,2026-06-24T22:02:13,84.4,�F,28.2,MM,68
SEN049,2026-04-07 03:50:00 UTC,27.7,c,0.8,MM,86
SEN038,2026-03-04 07:40:37 IST,27.2,c,-19.9,mm,65
SEN047,2026-04-09 06:48:47,32.9,c,NA,,87
SEN012,2026-02-17 02:53:27 IST,79,F,9.5,millimeters,80
SEN031,2026-03-24 13:28:30 IST,22.4,c,19.8,MM,75
SEN008,08/02/2026,24.5,C,10.6,mm,42
SEN020,2026-01-20 10:10:40 IST,34.9,�C,0.85,inches,94
SEN043,2026-03-19 16:54:42 UTC,59.4,F,0.47,inches,81
SEN003,2026-08-26 23:26:33 UTC,97.5,F,35.3,millimeters,48
SEN023,2026-08-22 10:59:36 IST,26,c,25,millimeters,
